acquisition,inchikey,column_hash,column,entryid
EA,CMSMOCZEIVJLDB-UHFFFAOYSA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA257905
EA,CMSMOCZEIVJLDB-UHFFFAOYSA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA257906
EA,CMSMOCZEIVJLDB-UHFFFAOYSA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA257907
EA,CMSMOCZEIVJLDB-UHFFFAOYSA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA257908
EA,CMSMOCZEIVJLDB-UHFFFAOYSA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA257909
EA,CMSMOCZEIVJLDB-UHFFFAOYSA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA257910
EA,CMSMOCZEIVJLDB-UHFFFAOYSA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA257911
EA,CMSMOCZEIVJLDB-UHFFFAOYSA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA257912
EA,CMSMOCZEIVJLDB-UHFFFAOYSA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA257913
EA,CMSMOCZEIVJLDB-UHFFFAOYSA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA257914
EA,NCDNCNXCDXHOMX-FDEOAKKQSA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA258001
EA,NCDNCNXCDXHOMX-FDEOAKKQSA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA258002
EA,NCDNCNXCDXHOMX-FDEOAKKQSA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA258003
EA,NCDNCNXCDXHOMX-FDEOAKKQSA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA258004
EA,NCDNCNXCDXHOMX-FDEOAKKQSA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA258005
EA,NCDNCNXCDXHOMX-FDEOAKKQSA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA258006
EA,NCDNCNXCDXHOMX-FDEOAKKQSA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA258007
EA,NCDNCNXCDXHOMX-FDEOAKKQSA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA258008
EA,NCDNCNXCDXHOMX-FDEOAKKQSA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA258009
EA,NCDNCNXCDXHOMX-FDEOAKKQSA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA258010
EA,NCDNCNXCDXHOMX-FDEOAKKQSA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA258011
EA,NCDNCNXCDXHOMX-FDEOAKKQSA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA258012
EA,NCDNCNXCDXHOMX-FDEOAKKQSA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA258013
EA,NCDNCNXCDXHOMX-FDEOAKKQSA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA258014
EA,ACWBQPMHZXGDFX-QFIPXVFZSA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA258301
EA,ACWBQPMHZXGDFX-QFIPXVFZSA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA258302
EA,ACWBQPMHZXGDFX-QFIPXVFZSA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA258303
EA,ACWBQPMHZXGDFX-QFIPXVFZSA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA258304
EA,ACWBQPMHZXGDFX-QFIPXVFZSA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA258305
EA,ACWBQPMHZXGDFX-QFIPXVFZSA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA258306
EA,ACWBQPMHZXGDFX-QFIPXVFZSA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA258307
EA,ACWBQPMHZXGDFX-QFIPXVFZSA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA258308
EA,ACWBQPMHZXGDFX-QFIPXVFZSA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA258309
EA,ACWBQPMHZXGDFX-QFIPXVFZSA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA258310
EA,ACWBQPMHZXGDFX-QFIPXVFZSA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA258311
EA,ACWBQPMHZXGDFX-QFIPXVFZSA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA258312
EA,ACWBQPMHZXGDFX-QFIPXVFZSA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA258313
EA,ACWBQPMHZXGDFX-QFIPXVFZSA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA258314
EA,ACWBQPMHZXGDFX-QFIPXVFZSA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA258351
EA,ACWBQPMHZXGDFX-QFIPXVFZSA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA258352
EA,ACWBQPMHZXGDFX-QFIPXVFZSA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA258353
EA,ACWBQPMHZXGDFX-QFIPXVFZSA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA258354
EA,ACWBQPMHZXGDFX-QFIPXVFZSA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA258355
EA,ACWBQPMHZXGDFX-QFIPXVFZSA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA258356
EA,ACWBQPMHZXGDFX-QFIPXVFZSA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA258358
EA,ACWBQPMHZXGDFX-QFIPXVFZSA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA258359
EA,ACWBQPMHZXGDFX-QFIPXVFZSA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA258360
EA,ACWBQPMHZXGDFX-QFIPXVFZSA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA258361
EA,ACWBQPMHZXGDFX-QFIPXVFZSA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA258362
EA,ACWBQPMHZXGDFX-QFIPXVFZSA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA258364
EA,ZZUFCTLCJUWOSV-UHFFFAOYSA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA260001
EA,ZZUFCTLCJUWOSV-UHFFFAOYSA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA260002
EA,ZZUFCTLCJUWOSV-UHFFFAOYSA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA260003
EA,ZZUFCTLCJUWOSV-UHFFFAOYSA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA260004
EA,ZZUFCTLCJUWOSV-UHFFFAOYSA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA260005
EA,ZZUFCTLCJUWOSV-UHFFFAOYSA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA260006
EA,ZZUFCTLCJUWOSV-UHFFFAOYSA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA260007
EA,ZZUFCTLCJUWOSV-UHFFFAOYSA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA260008
EA,ZZUFCTLCJUWOSV-UHFFFAOYSA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA260009
EA,ZZUFCTLCJUWOSV-UHFFFAOYSA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA260010
EA,ZZUFCTLCJUWOSV-UHFFFAOYSA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA260011
EA,ZZUFCTLCJUWOSV-UHFFFAOYSA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA260012
EA,ZZUFCTLCJUWOSV-UHFFFAOYSA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA260013
EA,ZZUFCTLCJUWOSV-UHFFFAOYSA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA260014
EA,ZZUFCTLCJUWOSV-UHFFFAOYSA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA260051
EA,ZZUFCTLCJUWOSV-UHFFFAOYSA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA260052
EA,ZZUFCTLCJUWOSV-UHFFFAOYSA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA260053
EA,ZZUFCTLCJUWOSV-UHFFFAOYSA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA260054
EA,ZZUFCTLCJUWOSV-UHFFFAOYSA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA260055
EA,ZZUFCTLCJUWOSV-UHFFFAOYSA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA260056
EA,ZZUFCTLCJUWOSV-UHFFFAOYSA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA260057
EA,ZZUFCTLCJUWOSV-UHFFFAOYSA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA260058
EA,ZZUFCTLCJUWOSV-UHFFFAOYSA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA260059
EA,ZZUFCTLCJUWOSV-UHFFFAOYSA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA260060
EA,ZZUFCTLCJUWOSV-UHFFFAOYSA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA260061
EA,ZZUFCTLCJUWOSV-UHFFFAOYSA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA260062
EA,ZZUFCTLCJUWOSV-UHFFFAOYSA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA260063
EA,ZZUFCTLCJUWOSV-UHFFFAOYSA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA260064
EA,SDUQYLNIPVEERB-QPPQHZFASA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA260301
EA,SDUQYLNIPVEERB-QPPQHZFASA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA260302
EA,SDUQYLNIPVEERB-QPPQHZFASA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA260303
EA,SDUQYLNIPVEERB-QPPQHZFASA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA260304
EA,SDUQYLNIPVEERB-QPPQHZFASA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA260305
EA,SDUQYLNIPVEERB-QPPQHZFASA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA260306
EA,SDUQYLNIPVEERB-QPPQHZFASA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA260307
EA,SDUQYLNIPVEERB-QPPQHZFASA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA260308
EA,SDUQYLNIPVEERB-QPPQHZFASA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA260309
EA,SDUQYLNIPVEERB-QPPQHZFASA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA260310
EA,SDUQYLNIPVEERB-QPPQHZFASA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA260311
EA,SDUQYLNIPVEERB-QPPQHZFASA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA260312
EA,SDUQYLNIPVEERB-QPPQHZFASA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA260313
EA,SDUQYLNIPVEERB-QPPQHZFASA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA260314
EA,SDUQYLNIPVEERB-QPPQHZFASA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA260351
EA,SDUQYLNIPVEERB-QPPQHZFASA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA260352
EA,SDUQYLNIPVEERB-QPPQHZFASA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA260353
EA,SDUQYLNIPVEERB-QPPQHZFASA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA260354
EA,SDUQYLNIPVEERB-QPPQHZFASA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA260355
EA,SDUQYLNIPVEERB-QPPQHZFASA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA260356
EA,SDUQYLNIPVEERB-QPPQHZFASA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA260357
EA,SDUQYLNIPVEERB-QPPQHZFASA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA260358
EA,SDUQYLNIPVEERB-QPPQHZFASA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA260359
EA,SDUQYLNIPVEERB-QPPQHZFASA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA260360
EA,SDUQYLNIPVEERB-QPPQHZFASA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA260361
EA,SDUQYLNIPVEERB-QPPQHZFASA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA260362
EA,SDUQYLNIPVEERB-QPPQHZFASA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA260363
EA,SDUQYLNIPVEERB-QPPQHZFASA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA260364
EA,JZUFKLXOESDKRF-UHFFFAOYSA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA261001
EA,JZUFKLXOESDKRF-UHFFFAOYSA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA261002
EA,JZUFKLXOESDKRF-UHFFFAOYSA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA261003
EA,JZUFKLXOESDKRF-UHFFFAOYSA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA261004
EA,JZUFKLXOESDKRF-UHFFFAOYSA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA261005
EA,JZUFKLXOESDKRF-UHFFFAOYSA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA261006
EA,JZUFKLXOESDKRF-UHFFFAOYSA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA261007
EA,JZUFKLXOESDKRF-UHFFFAOYSA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA261008
EA,JZUFKLXOESDKRF-UHFFFAOYSA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA261009
EA,JZUFKLXOESDKRF-UHFFFAOYSA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA261010
EA,JZUFKLXOESDKRF-UHFFFAOYSA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA261011
EA,JZUFKLXOESDKRF-UHFFFAOYSA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA261012
EA,JZUFKLXOESDKRF-UHFFFAOYSA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA261013
EA,JZUFKLXOESDKRF-UHFFFAOYSA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA261014
EA,JZUFKLXOESDKRF-UHFFFAOYSA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA261051
EA,JZUFKLXOESDKRF-UHFFFAOYSA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA261052
EA,JZUFKLXOESDKRF-UHFFFAOYSA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA261053
EA,JZUFKLXOESDKRF-UHFFFAOYSA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA261054
EA,JZUFKLXOESDKRF-UHFFFAOYSA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA261055
EA,JZUFKLXOESDKRF-UHFFFAOYSA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA261056
EA,JZUFKLXOESDKRF-UHFFFAOYSA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA261057
EA,JZUFKLXOESDKRF-UHFFFAOYSA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA261058
EA,JZUFKLXOESDKRF-UHFFFAOYSA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA261059
EA,JZUFKLXOESDKRF-UHFFFAOYSA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA261060
EA,JZUFKLXOESDKRF-UHFFFAOYSA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA261061
EA,JZUFKLXOESDKRF-UHFFFAOYSA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA261062
EA,JZUFKLXOESDKRF-UHFFFAOYSA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA261063
EA,JZUFKLXOESDKRF-UHFFFAOYSA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA261064
EA,UREBDLICKHMUKA-CXSFZGCWSA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA261201
EA,UREBDLICKHMUKA-CXSFZGCWSA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA261202
EA,UREBDLICKHMUKA-CXSFZGCWSA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA261203
EA,UREBDLICKHMUKA-CXSFZGCWSA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA261204
EA,UREBDLICKHMUKA-CXSFZGCWSA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA261205
EA,UREBDLICKHMUKA-CXSFZGCWSA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA261206
EA,UREBDLICKHMUKA-CXSFZGCWSA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA261207
EA,UREBDLICKHMUKA-CXSFZGCWSA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA261208
EA,UREBDLICKHMUKA-CXSFZGCWSA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA261209
EA,UREBDLICKHMUKA-CXSFZGCWSA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA261210
EA,UREBDLICKHMUKA-CXSFZGCWSA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA261211
EA,UREBDLICKHMUKA-CXSFZGCWSA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA261212
EA,UREBDLICKHMUKA-CXSFZGCWSA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA261213
EA,UREBDLICKHMUKA-CXSFZGCWSA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA261214
EA,VHRSUDSXCMQTMA-PJHHCJLFSA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA262101
EA,VHRSUDSXCMQTMA-PJHHCJLFSA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA262102
EA,VHRSUDSXCMQTMA-PJHHCJLFSA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA262103
EA,VHRSUDSXCMQTMA-PJHHCJLFSA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA262104
EA,VHRSUDSXCMQTMA-PJHHCJLFSA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA262105
EA,VHRSUDSXCMQTMA-PJHHCJLFSA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA262106
EA,VHRSUDSXCMQTMA-PJHHCJLFSA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA262107
EA,VHRSUDSXCMQTMA-PJHHCJLFSA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA262108
EA,VHRSUDSXCMQTMA-PJHHCJLFSA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA262109
EA,VHRSUDSXCMQTMA-PJHHCJLFSA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA262110
EA,VHRSUDSXCMQTMA-PJHHCJLFSA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA262111
EA,VHRSUDSXCMQTMA-PJHHCJLFSA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA262112
EA,VHRSUDSXCMQTMA-PJHHCJLFSA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA262113
EA,VHRSUDSXCMQTMA-PJHHCJLFSA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA262114
EA,AAOVKJBEBIDNHE-UHFFFAOYSA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA262601
EA,AAOVKJBEBIDNHE-UHFFFAOYSA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA262602
EA,AAOVKJBEBIDNHE-UHFFFAOYSA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA262603
EA,AAOVKJBEBIDNHE-UHFFFAOYSA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA262604
EA,AAOVKJBEBIDNHE-UHFFFAOYSA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA262605
EA,AAOVKJBEBIDNHE-UHFFFAOYSA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA262606
EA,AAOVKJBEBIDNHE-UHFFFAOYSA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA262607
EA,AAOVKJBEBIDNHE-UHFFFAOYSA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA262608
EA,AAOVKJBEBIDNHE-UHFFFAOYSA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA262609
EA,AAOVKJBEBIDNHE-UHFFFAOYSA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA262610
EA,AAOVKJBEBIDNHE-UHFFFAOYSA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA262611
EA,AAOVKJBEBIDNHE-UHFFFAOYSA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA262612
EA,AAOVKJBEBIDNHE-UHFFFAOYSA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA262613
EA,AAOVKJBEBIDNHE-UHFFFAOYSA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA262614
EA,WLOBUUJURNEQCL-UHFFFAOYSA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA263701
EA,WLOBUUJURNEQCL-UHFFFAOYSA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA263702
EA,WLOBUUJURNEQCL-UHFFFAOYSA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA263703
EA,WLOBUUJURNEQCL-UHFFFAOYSA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA263704
EA,WLOBUUJURNEQCL-UHFFFAOYSA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA263705
EA,WLOBUUJURNEQCL-UHFFFAOYSA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA263706
EA,WLOBUUJURNEQCL-UHFFFAOYSA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA263707
EA,WLOBUUJURNEQCL-UHFFFAOYSA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA263708
EA,WLOBUUJURNEQCL-UHFFFAOYSA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA263709
EA,WLOBUUJURNEQCL-UHFFFAOYSA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA263710
EA,WLOBUUJURNEQCL-UHFFFAOYSA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA263711
EA,WLOBUUJURNEQCL-UHFFFAOYSA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA263712
EA,WLOBUUJURNEQCL-UHFFFAOYSA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA263713
EA,WLOBUUJURNEQCL-UHFFFAOYSA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA263714
EA,FIRDBEQIJQERSE-QPPQHZFASA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA264901
EA,FIRDBEQIJQERSE-QPPQHZFASA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA264902
EA,FIRDBEQIJQERSE-QPPQHZFASA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA264903
EA,FIRDBEQIJQERSE-QPPQHZFASA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA264904
EA,FIRDBEQIJQERSE-QPPQHZFASA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA264905
EA,FIRDBEQIJQERSE-QPPQHZFASA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA264906
EA,FIRDBEQIJQERSE-QPPQHZFASA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA264907
EA,FIRDBEQIJQERSE-QPPQHZFASA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA264908
EA,FIRDBEQIJQERSE-QPPQHZFASA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA264909
EA,FIRDBEQIJQERSE-QPPQHZFASA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA264910
EA,FIRDBEQIJQERSE-QPPQHZFASA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA264911
EA,FIRDBEQIJQERSE-QPPQHZFASA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA264912
EA,FIRDBEQIJQERSE-QPPQHZFASA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA264913
EA,FIRDBEQIJQERSE-QPPQHZFASA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA264914
EA,FIRDBEQIJQERSE-QPPQHZFASA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA264951
EA,FIRDBEQIJQERSE-QPPQHZFASA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA264955
EA,FIRDBEQIJQERSE-QPPQHZFASA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA264956
EA,FIRDBEQIJQERSE-QPPQHZFASA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA264959
EA,FIRDBEQIJQERSE-QPPQHZFASA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA264962
EA,FIRDBEQIJQERSE-QPPQHZFASA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA264963
EA,MMSWXJSQCAEDLK-UHFFFAOYSA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA265701
EA,MMSWXJSQCAEDLK-UHFFFAOYSA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA265702
EA,MMSWXJSQCAEDLK-UHFFFAOYSA-N,579db758,"XBridge C18 3.5um, 2.1x50mm, Waters",EA265703
